"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"35",139.522207775153,-32.6987706648652,0,161,150,50,5246,322,27,295,228,94,228,94,258,25,18,10,70,61,70,61
"36",138.430401561782,-3.46950564417057,0,152,106,86,569,216,93,123,157,144,157,143,2904,289,212,11,849,642,806,644
"38",137.689787787385,-18.2722190464847,0,256,134,52,4199,366,111,255,291,194,300,194,573,156,2,109,382,11,255,11
"59",135.525913219899,-30.1595906191505,0,198,148,48,5664,359,53,306,269,238,269,123,151,16,9,18,43,34,43,37
"62",136.59152590204,-32.0316083240323,0,182,142,48,5318,338,46,292,121,249,249,113,204,24,10,19,64,39,39,58
"70",134.00761413388,-29.60705110454,0,201,150,49,5415,358,56,302,268,142,268,130,166,19,9,22,51,34,51,35
"74",125.599082661793,-31.7031597334426,0,172,130,53,3970,292,50,242,128,168,221,119,268,35,14,28,93,51,56,81
"80",133.971047480591,-15.7665448263288,0,267,146,56,3577,381,122,259,292,214,305,214,749,191,0,111,510,6,346,6
"84",117.990312827751,-31.9602280948311,0,173,138,49,5124,331,50,281,121,223,239,110,313,54,11,50,141,39,43,134
"88",135.437103589065,-32.546954464633,0,159,140,51,4612,309,39,270,99,215,218,99,319,42,11,41,122,40,43,122
"993",135.274210409261,-32.452336762799,0,166,139,51,4561,314,45,269,106,221,224,106,286,38,10,42,110,36,37,110
"106",134.821498454548,-22.4537760415114,0,224,154,48,5783,372,56,316,282,164,291,144,308,63,7,68,154,27,154,30
"110",142.213535364717,-6.69161645462736,0,264,91,81,663,324,212,112,268,253,269,253,3857,526,215,30,1393,664,1091,664
"1211",111.355467266403,0.377265582792461,0,269,89,89,362,321,222,99,264,270,273,263,3433,357,193,17,1028,652,797,949
"1221",124.877951112576,-17.9092757904436,0,273,143,54,3761,384,122,262,300,233,312,217,586,176,1,121,419,8,281,15
"123",115.608005863614,-24.8943741119001,0,243,155,48,5997,412,90,322,176,234,317,165,202,37,2,71,89,9,78,72
"124",133.055060193874,-26.9600712414831,0,203,154,48,6034,361,41,320,268,139,276,122,222,41,8,47,93,31,82,32
"126",117.224119873717,4.02823249693029,0,269,73,90,314,311,230,81,271,264,272,264,2758,278,156,17,777,510,749,556
"1291",102.04862842802,2.45543298544362,0,275,85,83,348,328,226,102,273,274,279,270,2106,241,101,24,682,367,530,533
"1311",101.683214162476,14.8408241849393,0,264,111,57,2023,349,155,194,267,237,284,232,1172,271,5,77,565,34,346,42
"1331",146.740760817192,-33.1950339011382,0,173,133,44,5852,329,33,296,243,98,248,98,461,49,31,14,126,106,116,106
"135",115.921503654681,-1.63073999807239,0,244,73,90,222,286,205,81,244,245,245,241,2680,349,113,35,921,379,875,446
"137",127.128361412324,-16.6765069437679,0,267,133,54,3464,373,131,242,290,215,302,215,805,209,1,110,541,12,395,12
"139",117.992454376072,-25.5705189611763,0,228,145,44,6407,392,68,324,304,226,308,144,200,34,2,65,85,11,71,58
"141",104.709982946515,-3.97531948867254,0,269,89,83,328,324,218,106,266,266,272,266,2727,382,92,46,1014,311,562,1014
"148",141.653420398943,-34.6492225374095,0,164,140,49,4954,322,39,283,133,224,228,101,323,34,20,20,100,63,64,93
"150",144.52718664892,-18.2719234796241,0,226,138,57,3369,335,96,239,254,190,262,177,765,205,3,111,511,15,378,18
"1661",105.38905473426,-4.59305640659295,0,269,88,83,339,325,219,106,266,268,273,266,2550,364,82,47,1008,294,491,1008
"1701",122.439969046973,8.0110700847581,0,269,90,87,371,324,221,103,269,266,274,265,2744,381,57,52,1064,218,669,306
"179",149.786538612098,-30.9431614005007,0,178,146,48,5577,328,29,299,247,104,247,104,673,102,37,31,242,121,242,121
"186",139.25530216191,-21.3371793634724,0,243,152,50,5268,379,77,302,294,168,302,168,368,85,5,88,217,20,212,20
"187",140.683636367321,-18.1098585098516,0,268,127,55,3378,371,141,230,293,218,304,218,740,225,1,124,534,6,384,6
"192",146.81477020029,-21.1748974781949,0,231,135,53,4094,344,91,253,276,187,276,173,626,133,9,78,346,38,346,46
"194",149.759628036991,-28.3717253245413,0,199,142,48,5556,340,46,294,266,137,266,124,587,82,29,33,211,97,211,100
"195",130.067609492689,-30.1658292440698,0,184,159,54,4568,335,44,291,156,133,239,122,176,19,11,19,52,36,46,41
"1971",148.984709731303,-9.29323590011336,0,261,76,77,777,313,215,98,269,250,269,249,2365,284,73,35,806,302,806,330
"203",145.598401362076,-20.7673962088302,0,231,135,52,4177,348,93,255,271,186,277,172,660,146,8,82,371,38,368,46
"204",131.899096155539,-22.1042989054695,0,227,148,48,5532,364,60,304,280,170,289,150,346,64,8,65,171,31,165,34
"208",144.858856559731,-34.9683643889148,0,167,133,46,5374,322,38,284,133,220,235,98,384,41,25,15,109,82,82,98
"218",101.123333359137,4.06730449874885,0,274,104,88,311,332,214,118,271,275,278,270,2687,317,124,27,883,418,643,785
"220",108.360592448153,14.0876360877883,0,221,102,58,1747,303,128,175,230,196,241,196,1892,345,5,78,976,42,514,42
"223",101.014878391288,-0.378176162485033,0,242,101,89,290,298,185,113,244,240,246,239,2184,260,94,29,682,306,657,364
"2241",113.059545648284,2.01821261201985,0,264,84,90,325,313,220,93,260,267,268,259,3930,453,208,18,1177,760,852,1169
"227",131.002838751301,-13.2556585653219,0,271,122,58,2141,361,154,207,281,238,294,238,1333,309,2,103,853,9,377,9
"2311",133.761735879816,-21.3529742264654,0,238,138,47,5378,371,82,289,291,163,299,163,340,84,6,81,190,22,186,22
"233",121.422166586854,-0.916894165566191,0,271,82,82,379,324,224,100,268,271,275,266,2279,279,115,31,826,383,418,754
"2391",124.55609372817,-25.8131610567216,0,224,150,45,6294,385,56,329,299,192,299,139,172,27,4,42,64,18,64,36
"242",120.239205821417,-28.4159464249387,0,202,137,44,6204,363,52,311,162,200,281,121,224,28,9,35,75,27,63,64
"2461",127.250526128337,-15.339764803648,0,266,119,56,2888,361,150,211,284,222,296,222,1042,260,1,110,700,15,268,15
"248",140.137475384399,-19.8297756770626,0,258,141,52,4412,378,110,268,297,211,306,195,514,144,3,109,345,13,244,15
"253",141.763121504337,-24.3346736615058,0,232,147,47,5909,377,68,309,301,168,301,151,261,57,6,70,134,30,134,31
"256",117.707552788779,-30.4040213709231,0,186,140,47,5628,349,55,294,126,211,258,116,310,56,12,54,141,38,43,132
"257",120.801279763691,-33.5038143408019,0,164,116,54,3550,281,68,213,119,208,208,119,514,63,23,34,180,78,79,180
"2671",141.785618364811,-21.771570603596,0,242,153,51,5158,379,79,300,291,186,299,169,388,93,4,94,242,20,233,25
"269",140.554497390985,-17.9305689234752,0,268,125,55,3355,369,143,226,293,219,304,219,776,233,1,124,567,6,394,6
"270",134.319581808522,-6.2184395478107,0,266,70,74,783,314,220,94,270,260,273,254,2174,293,68,42,824,248,697,356
"271",126.0671845451,-16.576200525742,0,261,126,55,3163,360,133,227,282,228,293,214,927,240,2,112,638,13,445,15
"272",145.243119881488,-21.5459072124213,0,236,142,52,4534,360,89,271,280,187,286,172,489,111,6,79,261,29,260,33
"278",144.621012848802,-21.815916741034,0,237,146,51,4770,366,85,281,290,186,290,170,507,115,8,77,276,32,276,43
"284",150.906479242258,-5.59497790993191,0,247,75,82,551,294,203,91,239,249,251,238,4167,449,238,20,1234,795,1201,1233
"2901",119.726775782183,-27.1076073369477,0,210,146,44,6494,377,49,328,287,208,292,125,237,30,6,42,83,24,72,64
"297",139.726665192284,-3.22613340918906,0,259,84,90,278,306,213,93,260,255,261,255,2568,334,129,30,902,437,791,437
"2991",138.208391335793,-30.8301569428295,0,195,143,46,5916,353,46,307,265,197,269,118,187,21,13,16,54,40,54,43
"301",123.931378177367,-19.364157745149,0,270,145,53,4265,385,115,270,308,254,315,209,406,117,1,120,292,8,177,14
"302",142.685318719596,-28.2739871751983,0,214,139,44,6288,369,56,313,284,147,292,130,252,45,9,43,106,41,91,49
"3061",146.170846219175,-27.9638954962138,0,205,140,46,5992,351,48,303,271,141,278,124,381,58,16,36,148,63,131,69
"308",144.289463497698,-17.716904275585,0,243,137,58,3038,350,117,233,267,211,276,199,880,241,3,115,604,12,438,16
"318",148.433209476061,-31.8306536111049,0,175,138,46,5615,326,31,295,241,101,246,101,586,75,37,23,190,122,189,122
"322",134.188490672968,-3.58632247545756,0,228,73,77,809,279,185,94,235,220,235,215,2885,290,174,16,826,574,818,579
"3241",137.724462994374,-3.56323355808854,0,192,100,86,584,251,136,115,196,194,196,182,3063,307,227,10,878,709,872,725
"3261",117.231564526446,2.64685267815366,0,259,73,92,168,300,221,79,258,258,260,256,2606,268,188,11,747,593,700,695
"3271",143.327885111794,-24.0258234995417,0,234,152,49,5683,377,68,309,292,173,300,156,325,61,6,61,154,29,150,32
"329",138.785365927033,-22.2921640169807,0,243,156,49,5647,389,74,315,300,183,308,165,273,58,5,78,153,22,143,23
"336",144.478855910711,-3.97979803034104,0,268,92,90,200,319,217,102,269,266,270,265,2053,263,76,37,704,250,649,273
"337",123.045075149275,-28.9603101485409,0,197,142,46,5732,354,48,306,159,199,267,120,214,25,10,28,71,34,57,56
"338",144.980387617834,-33.5568684712052,0,175,135,46,5654,329,37,292,176,231,246,101,364,39,23,18,106,84,85,85
"348",128.039045524783,-29.9445871124044,0,184,153,52,4803,336,43,293,154,131,243,120,175,18,11,16,49,36,48,41
"365",114.797855024226,-27.3703816067427,0,207,139,50,5031,357,79,278,156,220,274,144,298,67,2,78,165,19,43,156
"366",137.400171351619,-32.4085891898721,0,179,130,47,5092,321,50,271,121,229,242,112,240,27,13,18,70,50,51,65
"368",113.676631529815,-23.6133027542382,0,235,122,49,4361,359,112,247,189,248,291,178,233,47,1,78,123,7,74,92
"371",137.327736089937,-28.4461459575687,0,219,152,46,6259,383,58,325,290,153,296,136,136,19,8,31,50,24,49,25
"380",124.749357057735,-9.22211686847731,0,249,73,68,892,297,191,106,256,236,260,236,1361,292,9,87,762,41,649,41
"3821",131.286506704055,-17.4859492690302,0,266,152,54,4284,386,106,280,299,204,312,204,613,144,2,100,384,14,291,14
"3831",138.68532106746,-30.7598752144258,0,172,144,46,6052,333,23,310,101,173,248,94,276,30,18,17,80,58,76,73
"3861",110.239545311779,0.170752684352919,0,270,87,89,357,321,224,97,268,271,274,265,3014,321,160,20,909,523,713,825
"388",142.738810544834,-8.12417660374194,0,264,82,73,928,325,213,112,271,250,273,250,2221,311,59,44,865,273,792,273
"393",138.16013618838,-19.578189922031,0,252,151,52,4785,377,90,287,295,183,302,183,434,111,3,102,280,14,275,14
"397",131.765359942801,-24.9961732409429,0,210,163,47,6251,370,29,341,276,144,284,125,261,38,11,38,100,34,92,38
"404",141.212820769288,-36.7697190796025,0,142,132,52,4076,289,37,252,91,195,195,91,549,72,21,39,202,70,70,202
"4081",134.769968972541,-14.9065114127006,0,275,135,56,3285,384,144,240,297,227,311,227,833,226,0,118,602,3,375,3
"417",106.382727972232,12.2868880431633,0,267,96,61,1235,347,191,156,267,255,284,251,1956,341,5,78,946,33,386,103
"4211",105.434015849605,13.5103809484281,0,266,91,56,1534,343,182,161,264,250,286,244,1738,352,2,86,933,21,309,60
"423",142.079811026342,-27.9039131908212,0,219,140,44,6302,373,60,313,289,185,297,135,217,38,8,45,95,32,79,42
"426",109.794520009309,-0.766993762226775,0,272,86,90,307,320,225,95,269,272,275,267,3242,384,162,23,1031,549,777,1024
"428",103.605358442292,-2.86449384060688,0,269,92,89,281,320,217,103,267,267,272,266,2438,313,103,33,818,340,586,797
"4331",106.340171569027,11.9228289881721,0,268,94,62,1110,344,194,150,267,255,282,253,2204,402,7,78,1042,41,416,133
"443",150.496165091172,-26.6240440018009,0,193,144,50,5148,325,41,284,254,136,254,123,681,97,29,39,272,102,272,110
"444",142.373683485202,-8.09822805807926,0,265,82,75,878,324,215,109,272,252,273,252,2129,309,58,47,863,246,654,246
"449",152.756809345447,-28.2881446462125,0,183,127,52,4053,293,52,241,230,136,230,126,1082,153,35,43,436,128,436,146
"4501",153.065088116564,-29.7646463406272,0,191,107,49,3786,284,69,215,233,146,235,138,1273,164,41,39,481,150,443,206
"4581",118.82122263778,5.20789036992937,0,257,80,88,328,305,215,90,252,258,260,252,2279,271,137,21,729,457,518,729
"463",128.692765324377,-30.8721564488951,0,176,142,54,4153,310,49,261,153,217,226,120,203,21,11,16,60,42,46,54
"468",144.933915245347,-6.94132252247073,0,258,93,81,721,319,205,114,248,265,265,247,6729,714,399,16,2011,1327,1327,2002
"469",123.125906521454,-27.0628179248888,0,212,147,45,6203,374,49,325,255,179,287,129,189,32,7,41,70,24,63,42
"475",126.334354858845,-25.9839508181904,0,221,148,45,6375,382,54,328,296,229,296,135,177,23,3,35,59,24,59,46
"482",124.313443484716,-21.7420226347167,0,259,152,50,5435,396,95,301,312,237,318,183,256,66,2,93,159,9,151,17
"484",118.534950204194,-27.175049171783,0,214,135,43,6265,373,65,308,142,210,292,132,229,31,6,44,81,23,68,69
"491",124.19560295064,-23.5589015169535,0,247,151,47,6027,397,79,318,309,220,315,164,201,44,3,72,103,11,100,25
"4951",137.954250774346,-19.455514117144,0,252,150,52,4713,376,92,284,294,184,301,184,434,110,2,102,280,13,201,13
"497",115.178764746524,-2.55202987813391,0,268,81,84,330,317,221,96,264,267,270,264,2287,292,92,38,859,313,653,859
"499",108.26557782013,-7.62883398332633,0,257,77,79,665,303,206,97,259,247,262,246,3496,443,207,23,1181,730,790,761
"501",127.449839501642,-15.0337925518397,0,272,117,57,2730,365,160,205,289,231,300,231,1023,262,0,111,698,13,253,13
"503",142.556703416631,-3.29533575102687,0,260,79,89,199,304,216,88,260,257,261,257,2251,258,120,24,715,392,648,392
"504",134.201664132997,-19.2268844635691,0,257,136,50,4632,378,110,268,306,191,307,191,419,107,2,102,266,13,192,13
"5051",102.940613101237,2.33336010365747,0,268,98,87,468,327,215,112,262,268,274,262,2124,240,126,21,671,386,555,671
"508",103.396843709052,4.6523092861753,0,265,79,79,750,321,222,99,254,272,273,253,2854,649,127,67,1407,397,401,1066
"509",134.382356186397,-30.8925612317398,0,190,151,51,5062,344,51,293,130,249,253,123,188,22,10,21,57,38,40,51
"511",144.965568734333,-23.8861076068133,0,229,149,50,5285,366,69,297,282,205,289,155,468,90,12,59,223,45,212,65
"520",140.264371656813,-21.6283269017003,0,241,147,49,5242,377,82,295,292,168,300,168,389,91,4,89,232,19,226,19
"521",132.312485417351,-20.5616267374717,0,248,146,49,5128,379,86,293,296,176,304,176,371,86,5,89,215,20,215,20
"522",151.475444086827,-33.3843516791239,0,176,93,47,3668,262,68,194,219,133,219,126,1343,166,70,29,460,218,396,292
"524",114.606151343323,-7.19944823533297,0,268,96,82,479,329,212,117,265,269,274,263,1335,281,0,80,673,11,71,125
"533",146.319540566765,-35.5447359150276,0,160,133,45,5590,323,31,292,123,204,233,89,495,51,31,16,144,102,108,135
"538",139.39101873897,-28.9659904502332,0,212,145,45,6226,369,53,316,283,130,289,130,162,28,8,42,64,27,64,27
"540",116.177932294086,-27.4171395879239,0,215,145,46,6116,382,68,314,149,204,292,136,211,36,6,54,95,20,57,82
"5461",118.81751678884,-3.28517766436562,0,268,78,78,365,318,219,99,268,263,270,263,2114,262,98,28,713,314,497,401
"547",104.12436274346,-5.49502841196954,0,269,91,89,277,320,218,102,270,268,272,266,3066,417,164,28,1087,548,664,567
"549",116.390019631945,-33.0159835529048,0,150,132,50,4556,306,43,263,97,211,211,97,772,158,11,76,410,45,45,410
"552",129.005252048373,-30.7651737460401,0,177,143,54,4148,311,48,263,153,217,227,120,202,22,11,16,61,42,45,55
"553",142.49596721027,-35.0153339584358,0,164,139,49,5038,321,38,283,132,229,229,100,350,37,22,17,107,70,70,97
"5541",147.216130662709,-32.1125169447623,0,182,134,45,5779,334,40,294,250,118,255,106,494,64,26,25,166,94,161,96
"558",135.660144747235,-20.8498901152052,0,242,149,49,5302,379,80,299,302,187,302,168,334,85,5,93,202,16,202,17
"561",116.966098588891,6.55296419630758,0,262,77,84,452,311,220,91,256,263,268,256,2562,435,105,47,1085,421,435,1085
"562",104.116007788107,0.933760381303728,0,267,81,86,364,314,220,94,261,268,271,261,2582,295,156,19,833,551,614,833
"563",144.50932579115,-21.3713619206101,0,237,144,52,4665,363,87,276,288,187,288,170,520,122,8,81,294,31,294,40
"567",133.566470993683,-26.5725563303567,0,209,152,47,6124,366,46,320,274,145,283,127,213,37,7,49,92,29,78,30
"568",133.416331913322,-12.1054160117637,0,274,99,61,1693,348,186,162,282,248,292,248,1332,306,1,108,883,6,311,6
"576",126.038072155789,-14.3217649322469,0,274,89,57,2086,342,186,156,286,250,294,242,1121,327,0,122,845,12,187,14
"578",119.970377385616,-31.0111770709045,0,180,138,47,5427,338,47,291,119,207,249,110,282,43,15,35,108,48,57,102
"579",134.836658202112,-24.3844386155251,0,220,161,48,6127,380,48,332,294,157,294,137,200,30,4,48,81,24,81,33
"580",115.114161898382,-27.1266753191594,0,211,143,48,5439,369,76,293,154,228,282,142,251,53,2,72,133,16,48,122
"5811",100.175818926655,2.27366700884886,0,268,94,89,306,321,216,105,265,271,272,264,2412,289,128,26,816,447,519,743
"5841",121.481274971738,-19.8486259113997,0,267,141,56,3989,373,122,251,307,247,309,209,388,109,1,112,272,5,243,27
"5851",122.097353977151,-28.3136401860975,0,204,138,44,6014,362,53,309,246,206,278,124,211,31,8,38,73,26,63,55
"592",139.355837740004,-24.571885393234,0,235,149,47,6034,386,70,316,299,171,307,153,195,38,4,60,97,22,88,26
"5971",115.820835153572,-29.0749771357514,0,196,144,48,5589,362,65,297,138,247,269,127,356,70,9,68,184,32,47,175
"599",149.680144111626,-34.0729768201709,0,116,123,47,4810,256,-3,259,85,119,177,53,875,89,65,11,236,196,233,222
"6011",131.460073888302,-14.8181693081278,0,274,142,57,3077,381,135,246,291,228,307,228,985,245,1,111,657,5,275,5
"609",143.989219157957,-27.5216851278674,0,217,143,45,6242,370,55,315,285,150,294,133,313,55,10,49,142,42,128,49
"617",131.346701285802,-26.2269104097504,0,191,160,47,6144,353,19,334,257,107,264,107,300,42,13,32,110,46,105,46
"618",143.018537494354,-22.9887744272128,0,233,153,50,5426,374,69,305,287,175,295,157,411,91,7,75,223,30,213,33
"620",157.184889595956,-7.36272169975564,0,270,65,86,383,309,234,75,273,268,273,264,3498,400,229,20,1146,732,919,800
"621",136.020098202862,-15.8320345880929,0,270,120,54,3353,369,147,222,296,221,306,221,861,218,1,115,616,5,353,5
"630",144.022522051819,-29.2107987497002,0,203,141,45,6138,358,48,310,272,137,279,122,300,42,11,33,111,51,100,57
"632",149.956948012114,-24.5171112997923,0,214,147,53,4598,336,62,274,266,162,266,149,667,102,23,50,289,81,289,84
"633",139.52636661008,-6.61668053944595,0,265,85,78,799,321,213,108,270,253,273,253,3267,370,189,21,1019,601,902,601
"634",142.179800858721,-35.8851711871102,0,154,139,50,4795,312,35,277,122,217,217,94,377,43,21,22,118,68,68,111
"6351",122.86335691344,-18.9534054673277,0,262,133,54,3810,360,118,242,297,245,300,206,499,152,2,123,371,8,215,19
"638",136.794290398248,-32.3346703243442,0,178,139,48,5173,329,45,284,118,229,243,110,236,27,13,18,72,47,48,67
"6401",144.198170267045,-7.2223511710763,0,256,91,77,966,321,203,118,246,266,266,242,5832,653,301,26,1925,1002,1002,1835
"6411",122.314307456836,11.2977078929543,0,237,71,75,617,289,195,94,235,238,246,230,3074,464,51,58,1307,168,696,370
"646",132.943370579742,-13.0878366704565,0,275,124,59,2178,371,164,207,285,242,300,242,1381,312,1,108,910,5,382,5
"649",145.080630569719,-25.1188782544341,0,216,152,49,5669,358,50,308,275,154,282,138,475,76,13,53,212,52,205,57
"651",147.675942243077,-25.4842406790704,0,190,155,50,5459,332,25,307,254,130,254,115,656,104,18,50,285,77,285,87
"654",141.638704095967,-34.6706876077224,0,165,140,49,4938,323,40,283,134,225,229,102,318,34,20,20,99,62,62,91
"6551",111.554120103829,-1.89393479609862,0,267,83,88,340,317,223,94,262,269,269,261,2881,305,146,22,859,499,594,800
"657",110.541620803997,-1.70112917781807,0,268,84,89,320,318,224,94,264,270,271,263,2886,342,122,29,979,430,694,884
"659",103.706367751583,-2.87449385272339,0,271,92,91,272,321,220,101,269,270,274,267,2394,308,100,33,802,334,586,780
"667",136.69562747702,-4.31563950027339,0,257,83,80,810,311,208,103,245,262,264,245,3354,400,168,25,1131,577,629,1131
"669",123.364897016436,-26.7480164265726,0,217,148,45,6231,378,52,326,260,184,292,133,177,30,6,43,66,20,61,38
