"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"94",141.197174997069,-17.6790502876975,0,272,126,56,3049,371,149,222,294,240,304,227,825,248,1,126,610,6,412,7
"991",122.593636000529,-20.2677274763118,0,267,145,53,4517,385,113,272,310,247,314,202,359,103,2,113,251,7,231,20
"100",127.603904609568,-30.8653013105504,0,176,143,53,4292,313,46,267,151,217,228,118,207,22,13,14,60,45,50,55
"1042",124.891315749846,-29.9198083486408,0,191,144,49,5090,339,47,292,228,161,253,122,189,21,11,22,57,37,50,46
"1062",129.765007030219,-20.9120834968053,0,252,159,50,5378,391,78,313,310,197,310,176,349,83,4,85,204,16,204,21
"107",138.710108017549,-18.7146417750046,0,259,136,52,4179,371,114,257,295,214,303,198,548,147,2,110,376,11,256,12
"108",135.524140670896,-3.59479673905298,0,253,78,81,713,304,208,96,259,252,259,242,3508,357,232,13,1032,736,955,854
"110",113.968184199184,-24.7839848382864,0,225,115,46,4413,349,104,245,179,236,282,168,219,47,1,77,120,8,60,102
"111",142.059456091374,-7.76480207918212,0,264,84,76,818,323,213,110,270,252,271,252,2385,340,77,45,949,293,762,308
"112",126.90013800282,-15.1591508870479,0,269,115,56,2729,360,157,203,286,228,297,228,1133,286,1,110,771,16,283,16
"1131",150.050683086738,-10.2884285582695,0,231,74,74,959,286,186,100,242,228,242,218,2533,283,145,22,836,515,751,531
"1141",123.734554536641,-31.9943949428853,0,176,143,52,4412,320,49,271,150,231,231,118,258,30,17,20,80,55,55,67
"1211",134.155270801857,-1.35461792582646,0,218,78,85,444,266,175,91,221,218,221,211,2541,251,166,14,736,518,650,554
"1271",153.285259339027,-27.9905997426249,0,194,109,52,3593,287,78,209,235,152,236,145,1425,201,39,42,572,171,531,219
"128",133.819930595346,-28.4035075549036,0,207,151,48,5688,365,56,309,277,147,277,132,173,28,8,35,64,27,64,29
"1291",131.310648848303,-30.7082813780289,0,185,152,55,4222,326,53,273,160,235,235,128,197,23,11,19,63,40,46,49
"136",142.722642133012,-15.5739890853874,0,266,130,60,2381,363,149,214,282,240,292,231,1085,304,2,122,788,6,510,7
"1441",102.165608350188,-0.835744536016136,0,264,86,89,320,314,218,96,264,263,267,259,2547,288,124,28,823,378,609,791
"146",133.007708294317,-32.073524154257,0,174,128,55,3651,291,62,229,124,217,218,124,334,50,8,46,133,38,39,133
"1471",141.64674569387,-31.2303328455891,0,182,133,44,5823,335,39,296,256,106,256,106,233,28,14,19,69,49,69,49
"1481",144.352505020797,-7.74113066960126,0,258,85,74,1002,322,208,114,248,269,269,244,4118,499,187,26,1407,717,717,1180
"1531",139.259129255079,-35.815900999587,0,154,102,52,3272,261,68,193,112,194,195,112,491,68,16,44,195,58,61,195
"1552",125.745864887722,-14.5828031213023,0,274,91,58,2048,341,185,156,286,242,294,242,1290,352,1,118,945,16,247,16
"156",134.7866353672,-4.14542508777231,0,265,73,79,767,314,222,92,271,264,271,253,2848,284,164,17,848,549,735,601
"1591",118.968474445865,-28.75705558341,0,201,141,45,6163,365,53,312,131,196,279,121,241,34,9,36,90,32,56,80
"160",131.757308482192,-1.3032127043698,0,267,63,84,426,306,231,75,264,271,271,260,3531,414,215,23,1187,675,675,1027
"1621",126.923477104865,-31.2046064517926,0,173,134,53,4082,298,48,250,127,211,222,118,240,29,14,20,76,49,54,70
"166",128.445014259778,-27.7418748871423,0,200,155,48,5705,361,42,319,268,138,268,123,192,23,9,24,64,31,64,38
"1691",128.387835123576,-17.2345597262029,0,262,142,53,3923,377,114,263,290,204,302,204,673,173,3,105,437,16,326,16
"174",100.916967354715,-0.39581275661476,0,228,105,88,294,287,168,119,230,225,232,225,2058,251,85,30,657,284,625,337
"1771",142.091967677698,-34.3425392906647,0,169,138,48,5092,325,40,285,138,206,234,104,304,32,19,16,92,61,66,82
"1801",122.969806790352,-26.262585602235,0,222,149,45,6279,383,56,327,292,189,297,137,175,29,5,48,69,16,64,36
"182",129.214674415998,-21.7843551340047,0,248,154,49,5550,387,78,309,309,190,309,170,303,64,5,74,162,18,162,24
"192",140.908636921085,-30.2167195314541,0,199,137,45,6028,352,48,304,268,120,275,120,188,28,10,35,72,33,70,33
"194",123.079558452591,-31.5006050246302,0,176,139,50,4739,324,48,276,121,146,235,113,253,30,16,18,79,53,59,68
"1951",113.423858741298,0.164531660266221,0,234,83,92,203,280,190,90,231,233,236,231,3405,373,175,25,1070,548,970,1070
"1971",116.472650179639,-22.9989662021399,0,265,154,50,5494,417,109,308,328,265,331,191,258,53,0,82,138,3,117,55
"1981",136.11378617119,-26.1762866016943,0,224,155,47,6236,386,57,329,292,195,300,141,135,20,3,43,53,15,51,26
"2081",144.548026015982,-29.2261375347152,0,205,142,45,6064,359,50,309,273,140,280,124,310,46,11,37,120,49,108,54
"209",141.413879548199,-6.82403302635066,0,267,87,80,688,324,216,108,272,256,273,256,3348,431,161,32,1144,525,1010,540
"2102",138.548024194315,-27.2804937919136,0,223,150,46,6269,383,59,324,293,156,300,139,154,32,4,58,72,20,62,25
"211",128.719837935641,-23.7631726020481,0,236,148,47,5886,382,70,312,297,174,304,155,255,40,7,55,115,23,112,29
"2151",143.501552543603,-38.3530961163342,0,133,96,49,3389,243,49,194,94,177,177,89,889,107,36,30,298,129,129,297
"216",153.041870733723,-28.4223568055313,0,178,112,52,3723,276,62,214,219,135,222,126,1525,217,42,45,615,158,582,206
"224",142.031699265353,-37.5951441715006,0,131,114,51,3582,261,40,221,91,178,178,86,662,86,23,33,234,92,92,228
"228",126.111164810136,-16.6718512435909,0,258,128,55,3268,360,128,232,280,224,292,209,904,233,2,112,618,13,435,15
"2301",121.058648210019,5.87372129783034,0,269,84,90,299,317,224,93,271,264,271,264,1930,232,99,29,623,303,549,303
"2331",120.675232843496,-23.4740599954966,0,238,150,47,6093,389,71,318,303,209,309,155,262,62,4,73,135,18,130,41
"2382",144.339129347354,-19.6111470798496,0,212,142,54,4038,332,73,259,255,169,255,154,722,191,7,99,457,28,348,31
"2421",130.566820194945,-19.1099396895152,0,255,156,52,4859,386,86,300,297,186,307,186,451,108,3,97,277,16,207,16
"243",131.006174064241,-28.7319906055927,0,194,160,51,5257,352,41,311,256,136,256,123,188,24,9,28,66,32,66,33
"2441",133.099956796505,-19.3153967498802,0,258,142,50,4747,382,103,279,300,190,309,190,423,109,2,99,265,13,190,13
"249",135.463030016981,-21.6452885349281,0,235,152,49,5542,377,69,308,298,177,298,158,308,73,5,83,174,18,174,20
"263",128.078852635808,-14.6921764500439,0,281,116,58,2615,371,171,200,297,242,309,242,953,253,0,113,661,10,226,10
"2652",135.440966892056,-23.4996874432545,0,219,162,48,6018,377,46,331,282,157,291,138,272,50,6,58,128,31,122,36
"270",102.811892367899,0.15575576107949,0,267,86,88,370,317,220,97,265,268,271,261,2242,261,119,22,698,382,536,612
"2711",116.130059347488,-31.2455186864827,0,175,129,48,4867,330,63,267,117,237,240,117,623,125,10,80,338,37,41,338
"2792",151.455063894391,-28.3308100327849,0,177,143,50,5027,309,28,281,237,108,237,108,689,88,34,32,249,112,249,112
"2821",114.358684872277,-2.21475677797571,0,266,81,84,358,318,222,96,262,268,270,261,2518,286,110,32,841,367,401,837
"2852",117.426032782532,-0.698582746554166,0,269,69,88,280,310,232,78,270,269,272,266,2199,228,136,15,642,443,548,499
"2871",123.321042968892,-21.0831017966848,0,263,150,51,5067,394,103,291,312,242,318,191,300,84,2,101,199,8,184,18
"2901",123.177303108387,12.037853198126,0,277,74,73,875,332,231,101,277,273,287,265,2409,315,52,43,877,221,422,516
"2911",109.259518035688,1.11891124164686,0,266,81,87,379,316,223,93,261,268,270,260,2945,357,149,27,1026,511,618,931
"2961",135.559452106245,-3.65021756850183,0,245,79,81,743,296,199,97,251,243,251,233,3483,342,231,12,997,735,997,869
"299",120.065060663037,5.98955115070567,0,269,81,89,386,318,227,91,267,266,273,263,1854,207,96,23,579,317,526,420
"301",143.656312078238,-16.0308615677059,0,261,133,61,2385,362,145,217,278,235,288,226,984,263,2,117,685,8,481,11
"303",143.267525113188,-32.703066902468,0,184,142,47,5600,340,42,298,250,215,255,111,273,29,17,16,77,63,68,64
"3061",128.918250394054,-29.1141484922264,0,190,158,51,5159,347,40,307,252,132,252,120,180,20,10,19,55,33,55,38
"308",119.387400178239,-5.21622660919093,0,263,82,74,394,313,203,110,261,257,266,257,2682,626,16,95,1650,79,632,79
"3111",101.060821837746,1.48480237228796,0,269,95,91,281,322,218,104,267,271,273,266,2864,320,154,23,935,521,689,877
"312",149.559544674121,-32.5510393863078,0,154,138,48,5302,301,14,287,221,122,221,85,714,82,46,18,218,150,218,160
"3131",139.212474771775,-30.1174457208253,0,183,143,45,6156,340,29,311,261,103,261,103,239,34,15,28,83,48,83,48
"3141",136.297488179989,-22.5907146045938,0,229,163,50,5830,381,55,326,288,168,297,149,292,63,6,67,147,29,145,32
"315",132.109682504088,-15.4487976629753,0,269,146,56,3469,382,123,259,291,218,306,218,835,218,0,114,567,6,225,6
"317",125.263418941759,-15.9444165090099,0,266,107,57,2454,345,159,186,281,239,291,228,1171,327,2,118,857,15,527,17
"321",122.479299535044,10.7880046428181,0,270,69,71,708,324,228,96,270,270,280,261,2135,333,31,62,937,132,488,196
"3241",144.057133989409,-19.1558987926692,0,220,146,56,3884,338,80,258,260,178,261,164,769,209,5,108,509,20,374,22
"327",150.113355079666,-32.497302031843,0,156,135,48,5095,296,18,278,220,89,220,89,660,90,38,29,232,122,232,122
"3291",128.924466371536,-24.5311383460648,0,229,147,46,5971,378,64,314,291,166,298,147,259,37,9,48,109,28,104,33
"3421",116.122329765931,2.91865131701343,0,214,73,90,221,256,175,81,212,214,217,211,3233,350,222,12,894,707,825,791
"343",148.299941252917,-8.82488918839954,0,262,90,81,597,317,207,110,267,253,268,253,2718,361,102,37,974,339,894,339
"3451",152.891707723029,-29.483980438672,0,189,116,50,3922,290,62,228,233,143,235,134,1178,169,36,43,465,129,457,167
"346",145.129606309347,-25.5757873004768,0,213,150,48,5821,357,47,310,274,150,282,134,465,75,14,53,211,54,197,59
"351",125.820481232367,-17.0420701208059,0,270,133,54,3418,375,132,243,293,235,305,219,772,214,1,116,546,9,373,13
"3541",123.622261900455,-9.89121580030769,0,270,90,73,696,328,206,122,273,261,278,260,1224,328,3,108,802,19,307,27
"357",137.437626374885,-28.3741090341937,0,219,151,46,6198,382,58,324,289,153,296,137,137,19,8,31,51,24,49,25
"3631",128.701908178627,0.458803096553311,0,264,69,84,307,308,226,82,262,267,267,261,2150,294,93,32,790,354,354,757
"3651",124.2458666116,0.595081726787612,0,242,84,84,256,294,195,99,243,243,244,239,2003,231,94,24,622,330,432,524
"3692",144.431748720817,-30.829820317449,0,198,139,45,5931,352,49,303,267,134,272,120,311,45,14,30,105,62,95,65
"3731",110.670569189824,0.176068362779915,0,261,88,89,335,312,214,98,257,262,265,256,3021,330,151,22,914,494,700,858
"3761",141.780511536635,-4.44020313443616,0,268,81,90,247,315,225,90,268,264,270,264,3528,398,200,22,1144,658,982,658
"379",115.849653058685,0.476187785388902,0,257,73,93,192,297,219,78,258,256,258,255,2957,332,157,24,903,490,903,803
"3811",129.535565520637,-22.4610724265222,0,244,153,49,5665,383,74,309,300,185,307,165,285,55,6,68,141,19,141,26
"3851",146.136053609662,-38.6789919808507,0,129,89,48,3199,230,47,183,88,171,171,88,1112,124,46,26,357,178,178,357
"3871",122.266010902822,-5.33182206680067,0,269,82,76,574,322,215,107,272,266,275,261,1865,228,49,43,654,163,417,377
"388",123.020633338019,-22.6796790643129,0,257,152,48,5755,404,92,312,316,232,322,177,221,58,3,87,130,9,120,20
"392",147.323297932744,-35.7374586898368,0,148,129,45,5513,307,23,284,88,218,220,78,722,77,41,21,221,133,139,217
"3961",127.439495059662,1.29027436953038,0,251,76,87,292,297,210,87,253,252,254,248,2388,313,154,22,786,492,497,544
"403",151.634686626494,-27.8774085920304,0,180,140,51,4804,306,34,272,236,125,236,114,684,90,31,37,256,105,256,106
"404",137.783904531971,-26.5922672802117,0,225,153,46,6285,387,60,327,295,159,303,141,147,25,4,47,65,20,57,25
"406",145.807684967294,-38.5022136080079,0,136,94,48,3265,243,51,192,99,179,179,94,1010,108,38,25,313,165,165,308
"409",148.347348137759,-22.995878837537,0,217,137,52,4407,334,72,262,266,168,266,154,627,104,16,58,298,63,298,69
"4101",109.94241014123,-7.16824466828257,0,143,90,78,497,195,80,115,145,136,147,136,2935,462,52,63,1337,185,858,185
"412",127.199893048964,-14.8250407003798,0,268,114,57,2660,358,158,200,285,228,295,228,1115,287,0,112,762,15,272,15
"416",140.442311903462,-25.4805660399143,0,232,146,46,6180,384,68,316,299,165,306,148,199,42,5,63,100,24,90,28
"422",114.870998780243,2.36410176614299,0,211,76,90,213,254,170,84,212,208,213,208,3736,361,249,13,1053,761,1011,761
"428",100.8830908034,4.61182641796768,0,274,99,86,364,332,217,115,270,276,279,269,2383,312,116,30,826,393,577,668
"430",136.677373801358,-27.2244747914374,0,223,152,46,6292,386,58,328,293,156,300,139,135,20,6,37,55,20,50,24
"4321",115.880536893383,-28.7820927752182,0,200,146,48,5727,368,64,304,140,252,274,128,308,58,9,61,151,32,49,140
"434",145.458206767216,-19.1796839644667,0,231,122,54,3468,330,108,222,263,181,268,181,682,175,8,95,414,27,404,27
"4411",138.961090445518,-35.1599007344339,0,151,117,52,3769,276,54,222,103,198,198,103,475,62,19,37,170,63,63,170
"442",155.766674191691,-6.71333096339367,0,267,66,84,383,308,230,78,262,271,271,261,3804,525,219,25,1283,746,757,1282
"443",123.356367102824,9.44624658324756,0,268,82,81,517,322,221,101,267,266,275,261,1701,213,62,33,586,226,333,374
"4581",151.228197235614,-10.5861082451884,0,263,63,67,934,317,224,93,259,271,274,250,3242,352,178,21,1013,585,680,905
"4601",116.73943139147,-32.0657599775586,0,168,142,49,5161,333,46,287,106,217,235,106,534,106,11,73,278,42,43,278
"467",116.121349795721,-33.3562798041385,0,151,136,51,4325,305,43,262,100,209,209,100,897,184,13,78,479,45,45,479
"468",125.669923056848,8.36094651604071,0,262,88,83,693,317,211,106,252,268,269,252,3091,399,196,20,982,675,707,982
"473",138.611166076735,-33.6960919946432,0,152,135,50,4800,304,36,268,92,213,214,92,516,70,18,43,195,58,60,195
"475",119.669893085957,-5.29390522744507,0,247,88,74,350,305,187,118,245,247,250,242,2261,447,31,70,1137,121,287,211
"4761",138.240274572745,-24.0861652372405,0,235,155,48,6027,388,66,322,298,171,307,153,198,37,3,61,97,21,90,27
"478",130.320236603729,-27.2494879050646,0,200,159,49,5780,361,37,324,269,138,269,122,226,30,9,32,80,33,80,36
"4841",119.699461031705,-9.51502565527335,0,229,115,77,865,298,149,149,234,216,238,216,2608,410,30,67,1185,131,866,131
"492",135.117686190642,-29.6958645118866,0,200,148,48,5717,361,54,307,272,139,272,125,158,18,9,20,48,34,48,36
"497",123.507882170379,-21.6219908290077,0,261,151,50,5364,397,98,299,313,238,319,185,268,73,2,97,171,8,159,18
"499",124.401447544806,-30.9170270396862,0,183,142,50,4734,327,48,279,219,153,241,120,217,27,13,21,64,43,54,53
"5031",150.142683512531,-31.0696346114855,0,166,142,48,5499,314,21,293,235,94,235,94,706,103,40,31,251,131,251,131
"504",120.16281160526,-30.808741269866,0,181,138,47,5508,340,48,292,119,176,252,110,279,42,15,33,104,48,59,98
"507",146.520866965875,-33.0776690528728,0,177,135,45,5824,333,36,297,247,102,251,102,430,45,30,14,120,97,108,97
"514",133.146973587573,-0.521269069286063,0,271,73,87,238,313,230,83,272,271,273,267,2800,294,160,18,843,512,569,634
"517",136.812807950191,-29.0181274758652,0,212,150,46,6116,376,56,320,289,148,289,132,138,18,9,24,47,28,47,29
"5302",115.98672659602,-30.3026731288992,0,187,136,48,5110,346,68,278,136,233,254,125,442,89,10,73,231,35,46,228
"531",122.570697749034,-17.5885343062691,0,265,111,55,2989,339,140,199,291,250,293,220,633,198,1,127,483,6,261,25
"539",123.203830616549,-16.3552422926296,0,279,92,59,2111,339,184,155,294,268,298,246,728,233,1,129,571,4,296,27
"546",120.395849300548,-32.4807680549566,0,169,130,50,4487,312,56,256,121,214,226,112,362,44,17,31,128,58,62,126
"548",139.130372619256,-23.8597354001831,0,236,149,47,5959,385,71,314,298,172,306,154,210,40,4,64,106,22,98,26
"557",149.337317859754,-26.5850401029456,0,198,149,50,5405,336,39,297,262,138,262,123,618,86,25,38,241,94,241,101
"571",117.147961775772,-30.8451849513222,0,181,137,48,5354,341,57,284,125,203,250,114,325,58,11,56,154,39,43,148
"5761",116.375646959059,-32.4249551491812,0,158,128,48,4764,314,49,265,102,221,221,102,852,170,12,76,456,49,49,456
"5891",146.112222881056,-36.000968804583,0,156,128,45,5375,313,33,280,97,224,226,89,546,57,31,19,163,106,109,159
"599",130.995491915382,-14.4500683271326,0,265,136,58,2821,368,134,234,281,222,295,222,1147,282,1,109,751,7,328,7
"6041",134.449935769662,-21.6917409154121,0,231,144,48,5528,370,71,299,294,174,294,155,339,82,6,79,185,22,185,24
"6061",152.230710308068,-30.8489850058686,0,133,117,50,4257,245,11,234,181,84,184,76,1172,165,46,37,443,155,428,194
"610",116.577910175547,-23.4439293225296,0,255,154,48,5731,412,97,315,322,254,324,178,258,53,1,79,134,5,112,58
"614",141.756719825789,-23.5789928142913,0,237,149,48,5696,380,74,306,296,176,304,159,276,56,7,70,148,25,138,27
"615",124.917513472028,7.80542775406502,0,231,98,83,423,293,175,118,234,227,237,226,2623,339,110,40,957,341,764,375
"6291",139.698980590329,-35.4788032872602,0,157,123,53,3810,286,56,230,108,204,205,108,405,50,16,35,144,53,57,144
"6442",127.830099514686,-21.8758935073856,0,252,151,50,5518,388,88,300,312,194,312,174,268,55,4,75,145,15,145,22
"647",119.736111517996,-23.5474929388147,0,241,144,46,6046,387,76,311,305,249,311,158,270,61,4,71,139,19,135,44
"6491",130.405125459656,-11.7971665936057,0,272,95,63,1426,333,184,149,278,249,286,249,1795,400,3,100,1113,12,509,12
"652",113.098102081567,-1.2563765863888,0,265,83,89,348,314,221,93,266,266,267,259,3068,329,175,20,933,551,631,841
"6561",133.433602796867,-15.5622366024181,0,268,145,56,3486,381,124,257,291,217,305,217,781,196,0,111,531,6,371,6
"6611",124.215653636493,-27.7225054812152,0,205,148,45,6004,366,44,322,247,172,278,124,191,26,9,30,62,32,57,44
"6731",113.78789158538,-2.01877427753061,0,267,82,85,395,318,222,96,268,269,270,261,2660,302,133,27,854,427,472,789
"676",132.694289963692,-17.2943841235247,0,264,152,54,4176,384,106,278,296,203,309,203,578,154,1,108,385,10,271,10
"680",133.845027745701,-27.6436590030789,0,207,151,47,5932,366,50,316,273,144,279,128,192,34,8,39,76,28,72,30
"681",148.563522994518,-34.8040636291262,0,135,138,46,5537,296,2,294,100,203,207,65,802,84,49,16,238,167,168,223
"6861",147.191470069811,-25.6309335993137,0,190,155,50,5598,333,24,309,256,129,256,113,611,99,18,49,259,76,259,85
"688",147.654775786214,-32.3324236681219,0,180,134,45,5741,333,40,293,248,105,253,105,532,63,30,22,174,107,162,107
"696",136.158845173195,-27.1211432095151,0,222,152,46,6278,385,58,327,292,156,299,139,136,20,6,38,55,20,50,26
"7021",134.776905933395,-27.6339996571187,0,211,150,46,6117,373,53,320,286,147,286,130,184,32,8,39,71,29,71,30
"708",124.107461357489,-20.3818436013535,0,264,150,52,4841,390,103,287,308,245,314,194,339,93,2,107,230,9,138,16
"709",141.726715532131,-6.7114019242581,0,266,88,80,673,325,215,110,271,256,272,256,3568,472,188,31,1253,581,1057,595
"7101",136.63682514336,-22.0716182305478,0,235,161,50,5679,384,63,321,292,176,301,157,287,65,6,76,153,24,152,26
"715",137.399522396736,-25.3233406331856,0,229,156,47,6223,389,60,329,296,200,305,145,160,26,3,50,71,18,66,27
"7181",138.201816752553,-29.1349063662346,0,212,152,46,6226,376,50,326,283,130,289,130,157,24,9,35,60,28,59,28
"723",118.34479612764,-28.2736828457564,0,209,142,45,6235,374,60,314,138,241,287,128,214,32,6,47,86,22,52,73
"7301",137.598626934923,-30.5566812609322,0,203,142,46,5907,360,54,306,277,125,277,125,177,21,10,23,57,35,57,35
"7361",137.948948955163,-22.3808969266247,0,239,161,49,5730,389,66,323,298,179,306,160,266,57,5,73,145,23,136,26
"738",121.842663381249,-28.253965342883,0,204,136,44,6062,361,54,307,247,206,279,123,207,32,8,39,74,25,63,53
"740",142.714870739728,-24.4315671676304,0,230,149,48,5848,374,64,310,290,167,298,149,272,56,7,63,130,28,128,31
