"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"48115",128.29455032479,-18.0601483408827,0,269,142,52,4262,386,118,268,308,207,314,207,551,144,3,106,363,14,264,14
"48211",115.663738660514,-28.472873888677,0,202,144,48,5626,367,68,299,143,221,274,131,315,62,8,65,161,29,51,149
"48411",104.927763706073,13.0299524380825,0,274,91,57,1487,350,193,157,275,258,294,254,1513,319,3,80,756,28,282,74
"49021",107.588194329292,-2.76222076034173,0,264,69,78,271,311,223,88,260,266,266,260,2900,399,145,33,1050,478,728,1050
"49521",141.032534050755,-35.8231927384622,0,152,140,52,4412,305,39,266,103,207,209,96,408,51,19,32,138,60,62,137
"49711",118.037774390541,-33.1010917655658,0,161,131,50,4593,311,50,261,115,205,220,105,356,56,12,49,154,47,49,150
"50114",149.111402169801,-9.01290583657101,0,264,72,79,691,313,222,91,271,254,271,254,2984,385,93,38,1075,343,1058,408
"50231",120.71863421239,14.2234141309746,0,263,79,66,865,328,210,118,260,257,275,253,2262,510,9,92,1354,39,465,98
"50321",143.73990108259,-6.42039201455191,0,186,107,87,561,247,125,122,191,177,191,177,3024,312,182,15,859,599,859,599
"50611",131.502657211386,-31.1381013051141,0,181,144,55,4001,314,56,258,158,228,229,127,227,28,11,24,74,41,42,65
"51151",119.578226413578,-5.1232098415494,0,266,88,74,338,324,206,118,263,263,269,263,2859,627,20,88,1675,90,350,134
"51321",100.500512481667,14.1539660131093,0,281,96,57,1576,360,194,166,282,261,299,258,1383,296,5,78,680,33,273,56
"51941",133.158070347272,-3.5527724889107,0,269,66,78,705,314,230,84,272,258,275,258,2641,291,145,21,809,468,716,468
"52421",139.041486671194,-33.586634475505,0,142,137,50,4904,297,25,272,87,203,205,80,409,52,19,35,149,59,61,146
"52531",109.729021945968,-0.129143527010456,0,273,87,90,298,322,226,96,270,273,276,268,3139,363,176,20,978,564,829,942
"52731",143.459521741606,-22.7485335816164,0,236,153,50,5314,375,72,303,288,179,296,161,426,96,7,85,255,31,228,32
"53311",159.846566831693,-9.43015601485968,0,253,78,85,426,298,207,91,257,247,257,247,2383,365,109,44,990,342,858,346
"53821",101.76749560982,14.6758061647415,0,260,110,57,1998,344,152,192,263,233,280,229,1231,280,6,76,590,36,362,44
"54021",123.870765604079,-20.1223735057283,0,265,148,52,4651,387,107,280,308,248,314,198,360,101,1,110,251,8,148,15
"54131",152.205036594532,-30.7776118745096,0,167,131,51,4335,285,33,252,216,117,219,108,1039,163,36,45,414,114,414,133
"54621",139.432066637091,-31.2304744543508,0,193,144,47,5798,349,45,304,261,118,266,118,205,28,11,33,78,34,69,34
"54911",134.748389301822,-22.9273409687448,0,216,157,48,5906,370,46,324,276,155,286,136,307,55,8,58,144,32,141,36
"55531",128.136964803562,1.22560570249334,0,267,73,85,336,312,227,85,268,271,271,263,2239,272,120,24,765,423,423,519
"55721",145.894383336417,-32.0061879849527,0,181,130,44,5814,332,41,291,249,118,254,105,404,45,23,20,125,83,109,88
"56212",123.159716967493,8.22672362672165,0,264,92,86,372,321,215,106,264,265,269,260,2661,323,92,40,907,286,668,426
"56421",140.523578631692,-27.5705074006692,0,221,143,45,6260,375,62,313,290,153,298,137,171,29,6,43,72,28,66,32
"56731",155.070390696637,-6.13943083328195,0,257,68,85,401,299,219,80,251,259,261,251,3382,320,243,8,927,767,855,888
"57421",142.775832419284,-6.28222590312362,0,230,102,86,518,293,175,118,234,222,234,222,4137,449,270,14,1193,873,1094,936
"58131",113.444798355922,3.11309693031944,0,266,77,90,320,311,226,85,264,269,269,261,3915,444,242,18,1234,809,850,1097
"58221",153.082943637855,-27.5551718694624,0,200,109,51,3709,295,82,213,241,156,243,148,1203,169,36,41,472,148,456,188
"59031",139.195171422325,-34.4242646778002,0,148,125,50,4452,289,41,248,98,204,205,92,438,55,19,37,155,60,60,154
"59113",141.847758428194,-12.0870098692831,0,267,89,64,1312,334,197,137,274,251,281,247,1766,457,3,114,1242,10,776,13
"59321",122.809023489244,-26.9800369569566,0,212,147,45,6250,374,49,325,255,178,288,128,196,33,7,42,73,23,67,43
"59631",141.488682767376,-16.7869024979882,0,271,124,57,2718,366,152,214,290,242,299,230,986,284,1,125,732,4,475,6
"59831",136.279980004765,-22.9264271480497,0,226,164,49,5915,381,52,329,287,201,297,146,291,63,6,65,144,31,139,35
"60421",137.949575181119,-17.9843584750779,0,260,126,52,3986,364,122,242,294,202,302,202,638,182,1,112,437,8,278,8
"61113",134.821664234623,-32.2137252276298,0,174,135,52,4369,314,56,258,117,226,229,117,267,37,9,40,103,33,36,103
"61541",131.430154950358,-16.0985998471733,0,270,147,55,3738,383,118,265,295,215,309,215,740,193,1,113,504,7,357,7
"61710",140.884447013959,-7.3967455921229,0,264,85,77,775,321,211,110,269,252,271,252,2436,329,69,45,918,276,835,278
"62231",135.63713023439,-21.2875242368318,0,240,151,49,5412,379,75,304,301,183,301,165,316,79,5,88,186,16,186,17
"62321",143.008637544699,-33.0908580392133,0,178,140,47,5508,334,39,295,179,209,248,107,295,30,19,14,81,69,72,70
"63021",136.44493852742,-17.2175431868527,0,258,134,53,3943,368,117,251,290,200,300,200,673,177,0,110,453,8,307,8
"63211",151.098332232796,-26.7182016908191,0,188,143,51,4928,316,38,278,239,133,245,120,646,95,31,40,249,97,249,98
"63621",127.690011118539,-31.2094518262893,0,173,135,54,3990,300,50,250,151,211,221,119,229,25,13,15,68,46,50,64
"63941",141.848256746307,-29.2890612827614,0,204,135,43,6200,358,51,307,274,137,281,122,212,29,8,35,80,36,74,42
"64331",129.772436846979,-30.9461401030421,0,176,144,55,4077,308,48,260,152,223,224,120,215,23,11,19,67,42,43,60
"64531",135.402867677622,-27.1452584536746,0,218,152,46,6211,381,56,325,288,153,295,136,157,25,7,37,63,24,60,28
"66321",136.11896018032,-29.8454563634004,0,202,147,47,5873,364,54,310,276,203,276,125,148,17,9,20,46,33,46,35
"66721",141.301361760125,-29.6730664244387,0,200,136,44,6170,355,48,307,271,135,277,119,195,29,10,37,77,33,73,35
"67021",115.992995142005,-3.61893836176023,0,269,81,78,384,321,218,103,267,269,272,264,2438,313,122,30,870,417,453,459
"67241",139.239622442983,-31.7436417238787,0,181,146,48,5631,339,38,301,248,120,252,108,235,28,15,19,74,50,68,51
"68541",141.467811982147,-17.3338136507664,0,272,127,57,2930,370,149,221,292,241,302,228,877,259,1,124,646,5,433,7
"68631",111.65609375108,-8.37331190821715,0,255,96,77,467,314,190,124,257,249,259,248,2068,276,47,45,786,230,653,244
"68931",117.118285158649,-21.9160556711722,0,253,146,51,5112,390,104,286,308,258,312,182,377,94,2,89,225,12,195,55
"69031",132.743476494215,-13.389393837424,0,264,129,59,2405,364,146,218,276,228,291,228,1396,309,2,105,888,8,412,8
"70041",124.414866468869,-9.91117219324224,0,246,80,70,895,298,184,114,252,233,255,232,1388,287,3,91,824,37,377,71
"70641",143.200993728824,-5.02244911622256,0,173,111,91,334,233,112,121,176,168,176,168,3001,321,164,18,876,556,871,556
"70831",143.512929622084,-17.067676607985,0,262,139,60,2678,369,140,229,281,234,292,223,925,259,2,119,654,8,460,10
"71311",146.489489129744,-38.4187920182012,0,110,99,49,3504,222,20,202,65,155,155,65,1268,132,65,19,368,231,231,368
"71421",146.695876857266,-35.0173714174889,0,161,131,45,5673,321,31,290,123,232,235,89,506,53,33,16,148,105,109,134
"71511",122.837081518956,8.04710449767299,0,259,92,86,348,316,210,106,258,256,264,255,2738,338,81,44,997,288,726,364
"72651",112.263656728901,-2.74192118900828,0,268,81,85,408,320,225,95,269,271,272,262,2682,283,140,22,825,450,485,760
"73011",132.089153407142,-21.8370213347953,0,230,148,49,5474,367,65,302,284,174,292,154,345,65,8,69,175,28,171,31
"73213",137.556841121987,-30.0755147566088,0,204,146,46,6049,364,50,314,274,124,279,124,175,22,10,26,59,34,59,34
"73311",138.793611344881,-17.2571186057758,0,263,106,51,3457,349,143,206,291,226,299,211,929,258,0,120,680,5,398,7
"73631",135.792310652323,-26.8867957976181,0,222,153,46,6254,384,57,327,291,156,298,138,136,19,6,38,55,20,50,26
"73921",140.554235498421,-23.6001001473051,0,239,145,47,5796,382,78,304,300,177,308,160,245,55,5,71,131,22,119,23
"74131",134.247803743929,-2.94900155160576,0,250,73,81,656,299,209,90,256,240,256,240,2723,278,163,18,823,518,803,565
"74211",133.021225887351,-22.4306996096857,0,215,149,48,5706,358,50,308,273,156,281,137,339,57,10,54,152,37,150,40
"74317",112.121971664019,-2.97150932368822,0,267,81,86,419,319,225,94,268,270,271,261,2643,281,140,22,806,451,477,751
"74431",130.585793666542,-12.8663896699436,0,275,108,60,1803,350,172,178,284,247,293,247,1489,345,1,104,958,6,413,6
"74521",143.508860487491,-32.4812485289294,0,185,142,47,5659,341,41,300,252,185,256,111,274,30,17,17,78,63,70,64
"74611",108.300602845848,11.5340489358641,0,212,92,67,1021,276,139,137,214,196,223,196,1544,249,10,65,677,68,460,68
"74931",131.090569393709,-29.6089813846629,0,192,160,53,4823,345,47,298,249,138,249,126,172,20,8,27,58,31,58,33
"75321",143.191212187521,-36.775858879555,0,142,125,48,4687,291,32,259,90,201,202,83,540,64,27,29,175,85,87,174
"75421",123.942318656482,-29.3819533765782,0,189,144,47,5499,344,42,302,153,157,256,115,213,22,12,21,65,40,56,53
"75911",116.451035668142,6.18716803146526,0,252,75,84,371,299,210,89,250,251,257,247,2287,236,108,23,683,367,590,545
"76331",124.910678588785,1.11245409701951,0,245,83,85,315,296,199,97,242,246,247,240,2305,273,96,28,745,337,353,706
"76921",111.213262313977,-2.97634596587159,0,268,82,85,392,321,225,96,269,272,272,262,2879,304,145,19,840,535,563,788
"77421",123.715981245041,-23.6645389138721,0,247,152,47,6055,399,78,321,310,219,316,163,200,45,3,73,104,11,99,25
"78311",131.030245493166,-14.0925463545136,0,274,134,58,2621,375,145,230,288,234,302,234,1170,288,1,108,766,5,333,5
"78431",147.793002030812,-9.62401981698349,0,245,92,76,914,307,187,120,252,232,255,232,2567,298,110,29,846,376,781,376
"78861",124.652943853289,-25.7175497629214,0,225,150,45,6289,385,57,328,300,194,300,140,170,26,4,40,63,18,63,35
"79621",139.283670950681,-27.4995968549047,0,219,147,46,6282,377,58,319,290,153,297,135,165,34,5,53,71,24,67,28
"79921",119.564288761467,-24.5463270321488,0,224,151,45,6408,385,54,331,296,229,301,138,250,51,4,63,118,18,108,50
"80412",116.491080853157,5.80558428307995,0,222,74,89,222,265,182,83,221,222,225,220,2097,232,120,20,611,386,574,396
"80821",121.605671746656,-2.27355283568613,0,268,80,80,443,321,221,100,268,271,273,261,2059,251,94,29,726,335,348,614
"81031",126.300450856797,-25.9386814315803,0,222,148,45,6355,382,55,327,296,230,296,136,179,23,3,36,61,24,61,46
"81241",134.444075701758,-22.1364231186453,0,228,149,48,5657,372,64,308,284,169,293,150,315,68,7,70,162,25,160,27
"82131",136.666912403889,-26.1798296507914,0,225,155,46,6295,388,58,330,294,195,302,141,139,21,3,45,57,16,53,26
"83631",117.539384472184,-23.3642085990869,0,262,148,47,5811,411,100,311,326,264,330,182,258,47,2,67,127,10,115,49
"83721",131.550716250204,-24.2091705242638,0,206,159,48,6111,361,30,331,270,142,278,123,328,46,13,39,127,41,120,47
"84421",127.273475346155,-29.071709116688,0,196,152,49,5261,351,46,305,260,138,260,125,166,19,9,22,49,31,49,39
"84941",142.232136428356,-24.055149180349,0,232,149,48,5807,377,67,310,292,170,300,152,278,61,7,67,140,28,139,29
"86941",147.485995870084,-19.8554199992213,0,237,110,54,3216,323,120,203,270,201,272,191,892,201,8,93,555,40,508,55
"8792",106.297885607928,9.85282775131054,0,270,67,65,856,324,221,103,270,264,280,258,1555,264,2,80,748,12,217,35
"8801",116.136461808346,-24.2136367922649,0,244,155,48,5919,409,88,321,315,239,317,165,232,47,1,72,104,7,88,67
"8901",143.167601986788,-32.0035240391735,0,189,141,46,5730,344,43,301,257,127,261,114,266,33,17,19,81,57,78,58
"8951",146.914878957905,-1.98800791637041,0,268,82,89,204,316,224,92,265,270,270,265,3765,338,292,5,1004,886,898,1004
"8994",125.915390443988,-15.6237397680525,0,260,110,56,2585,345,152,193,276,221,286,221,1281,324,2,111,888,17,300,17
"9021",127.9221889982,0.462590029928833,0,262,71,85,266,306,223,83,260,263,263,259,2193,318,94,37,845,351,351,433
"9093",103.679744480178,13.2505801902153,0,273,93,56,1721,350,185,165,273,253,293,247,1238,236,1,76,605,22,217,93
"9124",142.801283928566,-31.2457311525941,0,188,138,45,5972,343,39,304,258,124,263,110,277,34,16,21,86,57,80,59
"9142",145.975455841981,-22.2486148506869,0,230,144,52,4621,355,80,275,281,180,281,164,568,118,9,73,296,44,296,53
"9221",119.294091099873,-24.9336999258958,0,226,153,45,6533,391,54,337,301,229,306,140,220,43,3,61,101,15,88,50
"9231",135.475858687423,-14.0302770154085,0,272,111,56,2670,361,165,196,291,232,302,232,1062,245,2,107,715,6,433,6
"9266",144.48965054471,-36.5325368591584,0,150,124,46,4935,298,34,264,96,213,213,87,499,56,28,20,154,98,98,146
"9341",143.72292230837,-3.8334228633903,0,265,94,92,180,316,214,102,267,263,267,263,1853,204,90,27,568,282,568,282
"9374",131.22508614324,-12.7557355514728,0,274,114,59,1899,356,163,193,282,245,294,245,1382,329,2,103,881,7,388,7
"9412",132.268333840184,-19.0160231152549,0,261,149,51,4716,388,100,288,302,194,312,194,442,112,2,101,278,13,201,13
"9433",115.784866702743,1.23861969448626,0,219,74,90,219,261,179,82,219,215,221,215,3126,327,190,17,927,607,864,607
"9491",130.608924869448,-22.4305354512762,0,230,153,49,5672,371,59,312,286,171,294,151,334,62,9,63,160,29,158,34
"9552",139.596384139732,-27.6087047031615,0,221,146,45,6301,378,60,318,291,154,299,137,165,32,6,49,67,27,66,30
"9562",133.915129094385,-14.1286501719151,0,270,133,57,2907,375,144,231,288,227,302,227,1000,249,1,112,683,6,240,6
"9662",138.06322125718,-29.5787296094932,0,207,153,46,6199,373,46,327,278,126,285,126,174,25,10,33,67,33,62,33
"9752",141.997883287258,-19.0254091110546,0,263,143,55,3829,381,121,260,300,207,304,207,617,181,2,119,435,9,311,9
"9774",147.563024791889,-20.2839998924173,0,233,121,54,3493,329,106,223,267,194,271,183,766,171,7,85,435,39,433,55
"9802",116.919376114383,-21.0325149155688,0,268,139,53,4545,389,127,262,317,270,319,204,293,62,1,88,170,4,134,57
"9833",103.057460323907,-4.04860705486499,0,203,100,90,271,258,148,110,201,200,207,200,2829,313,117,29,916,407,794,443
"9854",146.699740188196,-23.3185982890427,0,220,148,51,4865,350,64,286,274,167,274,151,601,107,14,62,298,59,298,66
"9892",146.75639977213,-36.3039624446537,0,124,117,43,5235,274,8,266,66,191,191,58,1019,130,37,33,356,152,159,354
"9912",131.88472208567,-14.6805083088111,0,275,143,57,3117,385,135,250,292,229,309,229,974,241,0,110,642,4,277,4
"9922",124.900972275063,6.97016859427094,0,271,98,84,369,332,216,116,272,268,276,267,1922,221,92,31,626,282,438,310
"9933",146.566280550323,-28.962195495842,0,204,143,46,5946,354,48,306,270,125,278,125,397,55,19,34,148,66,141,66
"9942",116.546451328322,-1.31746498984285,0,262,66,90,203,300,227,73,263,263,263,260,2431,275,136,21,749,427,729,522
"9971",129.339226298034,-23.4243324678391,0,235,151,48,5855,380,66,314,295,173,302,154,275,46,8,58,127,24,123,30
"9982",124.755036495626,8.34269442246296,0,237,94,83,510,296,183,113,237,236,244,230,2198,287,81,41,836,283,545,364
"11010",142.307984549552,-8.50942314136773,0,264,78,73,862,321,215,106,270,251,273,251,1851,279,45,53,780,189,590,214
"19141",116.715928423218,-22.2807883250061,0,249,149,50,5227,392,98,294,306,251,309,176,372,86,2,82,213,12,184,61
"21101",132.440038900822,-2.94468403561041,0,233,66,78,692,278,194,84,232,222,239,222,3077,320,196,14,905,646,816,646
"25141",120.763362380676,13.3133758592885,0,242,75,72,717,298,194,104,238,237,252,233,2429,435,21,72,1201,89,547,185
"34101",136.684675291181,-31.7899988056161,0,185,141,47,5416,342,48,294,123,240,254,115,192,22,10,16,56,41,41,50
"35410",134.180452735163,-31.0531314020045,0,182,148,51,4844,333,48,285,126,239,243,118,210,24,10,23,67,38,41,63
"36810",119.554968769662,-28.7048929056618,0,201,137,44,6089,362,56,306,131,196,278,122,236,31,10,33,83,32,59,73
"37101",134.944729055278,-19.5216660818551,0,258,139,50,4740,382,107,275,308,190,308,190,383,98,2,103,247,11,177,11
"44115",133.953145886771,-18.1217208504677,0,265,148,53,4380,387,111,276,301,202,313,202,493,136,1,107,325,10,224,10
"47101",129.990891413763,-14.9303622054867,0,278,131,58,2854,376,152,224,295,235,308,235,987,243,0,111,657,3,280,3
"50101",140.22421895992,-18.183018299751,0,264,127,54,3560,367,135,232,292,212,302,212,706,211,0,123,508,6,363,6
"54510",113.249713624828,-6.8976676906459,0,272,86,79,502,328,220,108,269,267,278,266,1602,320,17,71,792,82,210,118
"58141",140.889809448272,-38.0762063572183,0,138,88,51,2799,230,60,170,101,174,174,101,765,110,24,45,312,88,88,312
"59710",104.819136643782,-3.99700602982193,0,270,89,83,347,325,218,107,266,267,273,266,2738,384,93,46,1020,312,566,1020
"61210",121.036081416532,1.11637581372634,0,229,84,84,320,282,183,99,227,229,232,225,2038,223,126,17,583,414,487,547
"63310",152.730708532035,-31.1391756369267,0,178,112,51,3749,276,59,217,222,135,223,127,1327,172,47,38,500,151,455,208
"73810",130.647281575948,-3.63324629492126,0,259,60,76,689,300,222,78,258,259,264,248,2344,290,105,28,787,374,567,598
"80101",105.521162748337,10.5386704322882,0,275,75,65,831,332,217,115,274,269,285,263,1435,261,2,72,665,21,387,47
"8713",101.907766312361,2.95751640689559,0,268,91,85,348,322,216,106,265,267,272,263,2187,265,112,29,735,360,645,636
"8977",125.817353525199,-29.4927976385225,0,194,147,49,5187,345,47,298,161,137,258,125,174,20,10,23,52,33,49,42
"9515",141.19681048207,-25.2044221141841,0,232,146,46,6036,381,69,312,296,202,304,150,226,45,6,68,117,25,110,30
"9711",132.177616544068,-2.67559878528118,0,260,64,80,591,302,222,80,259,251,265,251,3006,314,177,17,872,613,755,673
"9913",104.596449453384,10.7619710743893,0,268,72,66,775,320,212,108,267,258,277,257,1517,246,13,61,657,68,319,194
"10521",122.070434656925,6.85434876009822,0,270,93,86,262,324,217,107,270,267,273,267,1310,185,50,42,487,158,319,193
"10621",149.392054481432,-9.67092543025501,0,255,75,75,838,309,209,100,264,244,265,244,2129,267,70,38,784,281,758,306
"10711",114.688446796499,4.57231142907403,0,273,69,90,315,312,236,76,270,271,276,268,3339,367,211,21,1092,678,762,789
"11115",137.614661809057,-27.7549161657225,0,221,151,46,6269,384,58,326,292,154,299,138,139,22,6,41,58,21,51,24
"11521",103.623180785216,-0.245986782247201,0,268,84,91,292,315,223,92,264,270,271,263,2359,247,137,18,732,457,566,661
"11711",131.705114063807,-13.0896421859507,0,275,124,58,2136,368,157,211,284,242,298,242,1320,316,2,102,830,9,379,9
"11831",142.523847334087,-28.0723358294927,0,216,140,44,6294,370,57,313,286,182,294,132,243,44,9,45,105,38,88,47
"12041",148.951705805957,-27.3354197246954,0,202,148,49,5565,343,44,299,269,141,269,126,577,82,27,32,204,96,204,98
"12531",125.72484896984,7.9647668346297,0,262,91,85,569,316,209,107,265,259,267,253,2534,262,165,13,685,533,631,666
"12631",116.003358024172,-34.8211139324121,0,154,89,51,2884,252,80,172,120,190,193,120,1207,212,23,66,576,76,82,576
"13221",140.976649052463,-26.0447067278437,0,228,145,46,6197,380,65,315,295,161,303,144,191,38,5,61,94,24,85,29
"13721",122.04491676297,6.30344006931409,0,270,95,89,273,324,218,106,271,266,273,266,2111,241,97,28,657,317,602,336
"13831",124.109617811628,-29.3728920805734,0,189,144,47,5493,344,41,303,153,157,256,115,212,22,12,21,65,40,55,53
"14031",129.209633106366,-26.2230294791516,0,200,152,47,6021,359,36,323,266,136,272,118,273,34,12,32,97,40,95,46
"14311",128.904318343848,-25.9684452868532,0,208,149,46,6036,365,45,320,274,143,279,126,254,32,11,34,92,35,91,41
"14431",116.329186349176,-31.751943823183,0,172,129,47,4859,330,61,269,114,235,237,114,734,149,11,80,406,44,50,406
"14631",141.381091303192,-27.893035513116,0,215,140,44,6292,370,57,313,286,182,293,131,200,32,7,43,85,31,72,40
