"","X","Y","Presence","Annual.Mean.Temperature","Mean.Diurnal.Range","Isothermality","Temperature.Seasonality","Max.Temperature.of.Warmest.Month","Min.Temperature.of.Coldest.Month","Temperature.Annual.Range","Mean.Temperature.of.Wettest.Quarter","Mean.Temperature.of.Driest.Quarter","Mean.Temperature.of.Warmest.Quarter","Mean.Temperature.of.Coldest.Quarter","Annual.Precipitation","Precipitation.of.Wettest.Month","Precipitation.of.Driest.Month","Precipitation.Seasonality","Precipitation.of.Wettest.Quarter","Precipitation.of.Driest.Quarter","Precipitation.of.Warmest.Quarter","Precipitation.of.Coldest.Quarter"
"2751",124.515942190774,-25.4534843517467,0,228,150,45,6287,387,60,327,302,197,302,143,174,28,4,45,68,16,68,34
"277",149.107320266776,-22.5070172885899,0,219,123,53,3881,320,88,232,259,175,263,164,741,134,14,64,353,61,348,74
"2781",122.046618359163,12.7765852457378,0,271,68,68,888,325,226,99,272,268,282,258,2103,306,37,54,801,135,430,303
"279",140.871927090921,-35.6502024643123,0,154,140,53,4387,306,42,264,106,209,210,99,398,49,19,31,134,59,62,133
"2811",117.4452329427,-26.5754819579888,0,222,140,44,6354,387,70,317,150,216,301,139,202,34,5,57,82,18,60,69
"282",142.98188820947,-18.4716168954037,0,258,147,57,3536,376,119,257,285,222,297,207,772,226,3,119,547,11,381,12
"2831",140.911456886679,-7.53904502373189,0,263,85,77,773,320,210,110,269,252,270,251,2301,316,61,48,892,245,802,250
"2862",117.300046631135,-0.0385331851430237,0,264,69,87,259,305,226,79,265,261,266,261,1945,227,101,25,631,328,453,353
"2891",123.426895551383,7.37250764388591,0,273,97,86,314,332,220,112,271,271,277,270,2855,365,114,34,981,400,637,409
"2921",121.351261693053,-28.6623751663137,0,199,129,43,6023,353,54,299,241,200,274,119,226,33,9,37,77,29,68,60
"2931",152.089314181358,-30.4590314486995,0,132,120,50,4379,248,8,240,186,82,186,74,920,138,39,38,347,126,347,151
"295",102.300514397211,-5.47706611920148,0,267,89,89,278,317,217,100,265,268,271,264,3277,438,181,32,1206,580,655,748
"2972",122.292303452268,-20.1582955033518,0,267,144,53,4380,382,115,267,309,247,313,204,370,106,2,114,261,6,239,21
"2991",146.900603417307,-34.1310198861174,0,163,130,44,5752,319,29,290,167,237,237,89,496,51,33,13,137,112,112,121
"3052",147.661020555533,-24.4799812312704,0,206,152,51,5151,343,46,297,266,150,266,134,648,110,21,55,301,72,301,74
"3091",123.021191069856,-27.339792434359,0,211,147,45,6156,372,49,323,253,176,286,128,195,33,8,40,71,26,63,45
"3112",133.079150915146,-19.0656230482273,0,261,144,51,4647,385,106,279,301,195,311,195,433,113,2,100,274,13,195,13
"3161",118.276364817284,-30.2354043361265,0,185,142,46,5871,350,47,303,121,212,261,111,303,50,13,43,127,42,52,119
"318",113.700668634847,-2.76644824421965,0,267,83,83,431,321,222,99,261,270,271,260,2571,289,126,29,844,396,423,825
"321",131.621332122013,-23.4132977901027,0,210,155,48,5914,357,37,320,269,148,278,128,341,50,12,44,138,40,134,47
"324",151.61718103569,-24.9447700777091,0,202,122,52,3991,305,71,234,247,156,247,145,985,161,31,50,422,114,422,127
"3251",120.92493460048,-21.158173403237,0,265,153,52,5000,398,106,292,315,241,319,194,313,86,2,96,195,7,187,31
"326",100.009391573258,14.2014104116242,0,278,104,56,1905,367,183,184,279,254,299,249,1189,268,8,81,621,31,244,66
"331",148.734550392255,-26.7390720709227,0,199,151,49,5497,341,37,304,264,138,264,123,592,86,26,36,221,97,221,100
"3322",124.956162008457,-26.0867435997352,0,224,150,45,6284,385,57,328,299,192,299,139,166,24,4,39,59,20,59,37
"3373",141.810036692768,-6.31661714287475,0,266,90,82,587,324,215,109,269,257,271,256,4079,531,236,27,1406,732,1173,738
"339",144.185758791864,-24.4305781612638,0,229,152,49,5653,371,62,309,286,168,293,150,420,71,9,57,193,39,180,45
"341",133.400426902808,-27.1622387168463,0,203,153,48,6019,361,43,318,268,139,276,122,215,41,8,49,91,29,79,31
"3422",146.72964959871,-42.7469927025959,0,76,85,48,3141,177,0,177,40,116,116,35,1156,116,58,19,344,208,208,317
"3471",136.567392726429,-30.5379171541426,0,198,142,46,5792,357,54,303,271,136,271,123,168,19,10,20,52,37,52,38
"3491",135.524331191555,-30.043243864784,0,198,148,48,5674,359,52,307,269,238,269,123,153,16,9,19,44,34,44,37
"351",117.729330370203,-22.2955274407286,0,252,141,48,5377,390,101,289,308,259,314,178,384,87,3,84,223,14,208,52
"3571",152.181064281613,-29.991833815584,0,158,129,51,4437,277,25,252,212,108,212,98,1078,175,39,48,454,125,454,136
"364",124.935462521389,10.4025463049766,0,259,78,79,589,308,210,98,252,263,264,249,2786,353,139,30,1030,471,551,902
"3661",104.703524215147,-3.68113460368477,0,271,89,84,362,325,220,105,267,268,274,267,2804,398,97,46,1042,328,569,1034
"3701",136.711905468255,-2.64739952748641,0,242,84,88,484,291,196,95,245,241,245,234,3509,355,257,9,966,791,958,883
"3743",134.108702065423,-31.4894286170602,0,178,142,52,4478,319,51,268,126,231,233,118,236,28,9,31,82,36,39,80
"3781",104.3866166519,13.6914910934865,0,269,96,56,1737,347,178,169,272,249,290,243,1466,316,1,85,782,18,235,63
"383",123.009459199384,10.0878278468736,0,255,85,79,565,312,205,107,254,255,263,249,2380,346,57,49,922,205,540,321
"3881",127.124701202847,-23.1440275569912,0,248,149,48,5802,392,83,309,314,224,314,168,220,40,4,64,109,16,109,24
"3911",153.053375678137,-30.1813136937562,0,180,102,49,3703,270,64,206,222,137,224,129,1806,256,57,43,718,204,621,283
"3931",149.795552580617,-27.1255194151308,0,199,145,49,5395,335,44,291,263,139,263,125,585,84,28,36,219,95,219,98
"3941",100.837996024638,-0.491132600000128,0,248,99,89,262,304,193,111,245,246,251,245,2239,264,96,29,698,320,666,375
"3981",138.588897162117,-30.7089447311591,0,181,144,46,6027,340,30,310,110,183,256,102,228,27,15,19,66,46,66,57
"4042",132.419644934125,-25.511831989279,0,207,159,47,6205,366,33,333,272,123,282,123,241,37,10,38,93,35,89,35
"4071",124.790404774249,-20.4597340500914,0,263,152,52,4942,393,101,292,308,246,315,193,324,86,2,103,216,10,135,15
"4081",113.562690913677,-26.6596732020844,0,210,125,50,4371,344,94,250,167,244,269,156,299,78,0,99,194,10,29,171
"4112",141.490320661105,-23.5446782736108,0,239,147,48,5730,382,76,306,297,177,306,160,266,56,7,71,144,24,132,25
"4191",136.968929991126,-29.792586020194,0,205,146,46,6017,367,53,314,280,126,280,126,164,21,10,26,56,34,56,34
"4231",142.219463451765,-12.6999520207755,0,264,96,64,1462,337,188,149,274,246,280,242,1787,447,4,113,1242,14,773,17
"4262",115.586843932979,-8.80036308662966,0,257,88,80,659,308,199,109,262,248,262,246,1552,267,33,56,713,153,662,204
"429",146.17326001171,-6.0592762788292,0,227,101,87,455,287,171,116,231,220,231,220,2107,288,51,47,817,200,817,200
"4321",136.614255835302,-33.0615334631875,0,167,132,50,4652,309,48,261,115,225,225,107,324,37,16,30,110,51,51,109
"4351",132.085081827827,-14.6736388688441,0,274,144,56,3156,386,133,253,292,228,309,228,960,238,0,109,628,5,277,5
"4361",135.101831848733,-30.2251307014376,0,196,150,49,5554,358,52,306,131,236,266,123,159,18,9,18,43,36,43,38
"437",102.983931000344,13.3457678835839,0,276,98,58,1589,356,188,168,275,257,294,252,1218,241,3,72,572,37,251,67
"4411",117.896000701003,-30.1878338865936,0,187,142,47,5780,351,51,300,124,213,261,114,306,53,12,48,133,39,48,124
"4421",122.957137236372,9.80898988898844,0,260,83,79,544,316,212,104,259,261,268,254,2263,342,50,51,904,189,472,301
"4541",100.196361783892,1.59522999543697,0,263,98,90,263,317,209,108,260,262,266,260,2730,297,118,25,883,451,660,883
"4551",146.784746865742,-33.9229625335429,0,165,131,44,5777,321,28,293,169,239,239,90,485,49,31,14,134,111,111,119
"461",134.087997130118,-14.0386878221761,0,272,130,57,2824,373,148,225,289,230,302,230,1008,252,1,112,695,5,233,5
"462",121.34617196396,-21.1755563062616,0,262,152,52,5040,395,104,291,312,238,317,190,315,88,2,97,198,8,186,29
"468",142.421020520851,-38.0474904400762,0,133,102,51,3289,246,47,199,96,176,176,91,726,89,32,28,241,108,108,235
"4702",126.414970997721,-16.8602255685255,0,261,132,54,3443,367,126,241,284,226,297,210,837,218,2,112,568,14,407,15
"4712",111.426356360316,2.37532475613989,0,270,90,88,458,325,223,102,265,271,276,263,2887,412,168,31,1056,524,567,1030
"4751",141.953541873954,-14.0229612437543,0,266,110,61,1936,349,170,179,278,237,287,237,1413,373,1,122,1056,5,616,5
"4761",129.312556018122,-26.2323539401405,0,203,152,46,6043,362,38,324,269,138,275,121,265,33,11,31,95,38,93,43
"4841",138.133909590542,-20.6543617707212,0,250,159,51,5212,386,79,307,300,176,307,176,345,80,3,92,211,18,200,18
"4861",119.232538524084,-23.4927416371647,0,238,143,46,6022,385,75,310,303,246,309,156,295,64,4,72,153,17,145,48
"4871",142.318612132221,-6.73958607832901,0,263,91,80,664,324,211,113,267,253,269,253,3871,521,220,29,1381,677,1083,677
"491",130.221240152605,-15.6341651361436,0,281,136,57,3208,383,147,236,307,233,315,233,838,204,0,113,559,3,252,3
"4922",134.249898437411,-2.61024191509932,0,258,73,82,582,305,216,89,262,249,263,249,2507,262,152,19,777,467,686,467
"498",144.786300640553,13.2902216992807,0,272,60,80,459,310,235,75,275,268,277,265,2349,403,80,53,1026,259,532,288
"504",147.779111037962,-25.046174149029,0,183,153,50,5352,323,22,301,245,124,245,109,695,107,20,49,303,82,303,92
"5131",143.644439755008,-31.4190177805722,0,193,141,46,5898,349,44,305,262,130,268,116,255,31,13,23,75,51,69,54
"519",101.149763707072,5.72569224284962,0,255,96,81,496,315,197,118,252,253,261,249,2285,349,77,39,871,312,571,588
"5201",124.072770043276,-17.5379262678325,0,275,127,55,3209,368,140,228,299,239,307,226,590,189,0,127,448,6,272,12
"5211",146.689179940149,-20.6512650381774,0,234,129,53,3861,342,100,242,276,192,276,179,663,142,8,82,373,35,373,45
"522",122.155449367128,-30.7277692982461,0,184,134,47,5202,335,52,283,124,214,249,115,233,29,13,24,77,41,57,69
"525",145.602109516039,-16.8491469870787,0,226,92,57,2436,301,140,161,250,213,253,191,2141,432,40,81,1223,131,995,175
"5321",142.941189431585,-33.4666201495565,0,175,140,47,5417,331,39,292,143,214,244,105,303,31,20,12,83,71,71,75
"5351",133.755714125,-15.3954091016203,0,267,144,56,3452,381,126,255,290,217,305,217,795,199,0,111,541,7,365,7
"5371",141.931227082387,-13.4538096305914,0,265,105,62,1736,344,177,167,276,239,284,239,1578,412,2,118,1146,7,697,7
"538",123.295889953151,-0.884666556958109,0,248,82,82,377,301,201,100,249,246,252,243,1515,192,57,33,542,220,268,451
"548",132.565249586478,-19.2828519025352,0,259,146,51,4771,385,100,285,301,191,310,191,424,108,2,99,266,13,192,13
"5491",120.87555302307,-25.1197251828853,0,223,151,45,6416,384,54,330,294,188,300,136,254,52,4,59,117,20,107,48
"5602",139.28397919517,-28.2309758255724,0,217,146,45,6288,375,57,318,288,150,295,133,164,29,7,44,64,27,63,29
"5621",129.101192988455,-31.3781736791134,0,173,125,55,3637,283,58,225,154,206,216,123,248,29,11,24,81,44,47,76
"5672",125.803155056201,-30.1895640802104,0,185,143,50,4824,328,46,282,155,185,244,120,197,23,12,22,59,38,53,50
"5711",131.90092515666,-18.3822036220226,0,263,152,52,4546,388,101,287,301,198,312,198,496,124,2,101,314,13,230,13
"572",114.900365001522,2.8903184866067,0,246,74,92,189,287,207,80,246,245,248,243,4340,430,295,13,1236,943,1104,993
"576",135.531350448728,-29.9402610305697,0,198,148,48,5742,360,52,308,270,239,270,123,151,16,9,19,44,34,44,36
"5791",146.328015145846,-43.4127154073212,0,106,68,49,2431,183,46,137,77,138,138,75,1647,183,80,22,519,280,280,502
"5831",128.943452737294,-19.236262650229,0,254,151,52,4801,382,93,289,303,206,305,185,435,104,4,94,265,17,192,20
"5861",121.866301228292,-22.4456489214208,0,253,152,48,5731,399,88,311,311,227,318,173,259,70,3,88,153,10,141,27
"5881",116.739450767636,-25.5784107930958,0,230,150,46,6287,400,74,326,159,224,309,148,207,33,5,55,83,18,60,68
"5901",149.726303168572,-9.95576425804757,0,247,76,74,848,302,200,102,256,235,257,235,2055,284,82,41,831,299,758,299
"591",132.382611772045,-19.1127590008546,0,260,148,51,4741,386,99,287,301,192,311,192,440,111,2,100,275,14,200,14
"5921",147.54130913876,-41.4109290495981,0,94,98,50,3343,205,9,196,51,137,137,51,1199,156,49,32,424,177,177,424
"5991",118.841235311702,-31.203090948984,0,178,138,47,5566,339,48,291,117,203,249,108,311,52,12,47,133,41,50,127
"6001",135.518912556581,-13.20526061696,0,260,102,58,2239,339,166,173,276,234,285,227,1202,268,2,104,783,9,489,11
"6112",121.217082524672,-3.87918552733026,0,261,82,77,529,316,210,106,261,267,267,253,2188,319,117,31,797,369,369,608
"6141",140.91927183792,-25.4088538617361,0,232,146,46,6134,382,69,313,298,201,306,149,213,44,5,65,109,24,100,30
"625",140.883421627805,-21.5850706538185,0,241,148,50,5150,377,82,295,290,186,299,169,395,93,4,92,239,18,233,21
"628",102.849018387496,-3.37181658949703,0,260,95,90,252,312,207,105,257,258,263,257,2852,351,132,31,968,410,763,968
"6311",142.671575178392,-31.4456572989002,0,188,138,45,5883,342,41,301,257,111,262,111,269,34,17,21,85,56,81,56
"6341",107.896848623641,-6.79333915701136,0,239,98,80,356,300,178,122,238,235,242,234,2536,371,56,56,1028,194,459,224
"6381",144.812050811015,-7.7832295303233,0,261,83,76,901,322,213,109,253,266,271,248,3216,396,143,24,1060,564,739,837
"6421",106.106487335637,9.64495703112334,0,269,66,65,838,321,220,101,269,262,278,256,1609,281,1,80,801,14,230,31
"6511",146.981614441611,-25.7046111079399,0,197,155,50,5625,340,30,310,257,136,264,120,561,89,18,46,231,74,231,81
"6521",152.450248864479,-32.4541996512562,0,179,96,49,3538,266,73,193,187,137,221,132,1377,178,72,29,457,237,353,319
"6532",114.721112065017,-0.268339551985264,0,261,77,92,237,303,220,83,258,260,262,257,3668,465,191,26,1175,618,1066,1100
"657",143.503419766203,-4.95302348746918,0,245,112,91,256,307,184,123,245,241,247,241,3089,359,144,29,1010,462,892,462
"6581",147.239702879451,-31.9056905910838,0,183,134,45,5797,335,39,296,251,119,256,107,492,63,24,26,167,90,163,94
"6661",135.963516696356,-27.175368075259,0,220,152,46,6277,384,57,327,290,155,298,137,141,21,7,39,57,21,52,26
"6772",143.350329627283,-37.0645879756194,0,122,120,48,4542,268,18,250,72,181,181,65,780,99,35,33,270,113,120,266
"6821",148.467610008083,-23.6337800289039,0,220,142,52,4608,344,73,271,272,170,272,155,640,108,18,60,313,64,313,68
"687",122.978895986453,-31.4717681868933,0,177,138,50,4789,325,49,276,122,147,237,114,248,29,16,18,77,52,58,67
"6941",145.709535772912,-42.7098093170207,0,102,78,50,2653,190,34,156,71,136,136,68,2417,268,107,23,769,401,401,733
"701",134.330019680783,-16.5979832736775,0,261,148,55,3854,379,112,267,290,205,303,205,665,171,0,109,444,8,309,8
"705",112.490304773673,-0.264728853944689,0,264,86,91,309,313,219,94,260,265,267,259,3103,338,172,23,955,531,711,945
"706",138.551302705891,-3.94344858825207,0,155,108,86,562,219,94,125,160,147,160,146,2765,277,202,11,804,619,804,622
"7081",114.088541762903,-26.73820189666,0,213,136,50,4887,359,88,271,162,225,278,151,265,65,1,85,159,13,37,145
"713",144.624696220271,-28.8348183163907,0,206,144,46,6075,360,48,312,273,140,281,124,324,48,11,38,130,49,112,55
"7141",150.12000806164,-5.84966339403763,0,227,75,82,531,276,185,91,233,227,233,219,3629,402,245,16,1120,751,1120,902
"720",149.309633607045,-28.7124403484631,0,200,143,47,5619,345,46,299,268,137,268,124,530,76,25,33,192,91,192,92
"7211",118.254682705738,4.64162953081541,0,268,77,88,352,314,227,87,265,265,271,263,2062,216,147,12,594,451,504,514
"7252",129.637500206009,-25.6897970032878,0,205,153,47,6076,363,39,324,271,141,277,123,292,38,11,36,112,39,103,44
"7281",136.609892551787,-30.0988738460001,0,202,144,46,5904,362,53,309,276,124,276,124,166,19,10,22,53,36,53,36
"7371",120.463063796051,-31.7543755832594,0,169,134,49,4960,320,47,273,114,193,232,105,324,44,18,29,117,57,64,113
"744",121.421615239233,-3.79400019184686,0,211,81,76,663,267,161,106,213,208,217,200,2412,283,99,28,772,363,455,560
"7461",152.312019350938,-28.8723227544688,0,165,119,50,4212,276,40,236,216,117,216,107,1096,161,40,45,452,134,452,144
"7471",131.106207775883,-14.7116429102607,0,268,139,57,2963,374,134,240,285,224,300,224,1052,260,1,110,696,5,298,5
"7512",142.033336809836,-16.1072960053571,0,269,129,60,2488,365,150,215,285,243,295,232,1070,305,1,124,787,5,511,6
"7522",152.915149182081,-27.632881088648,0,200,124,52,3957,305,70,235,246,153,246,145,1019,142,33,41,400,128,400,157
"757",114.39982613083,1.60823816084303,0,232,78,92,174,274,190,84,233,230,234,230,3989,399,236,15,1119,760,1114,760
"7591",113.743581422605,-24.6109615871683,0,224,109,46,4176,341,108,233,181,233,278,170,217,50,0,82,125,5,57,106
"7602",129.285624669865,-20.0108360615559,0,253,157,51,5111,388,84,304,307,201,307,180,392,95,4,91,235,16,178,21
"7622",147.066736007109,-36.0781934636179,0,149,125,45,5418,305,28,277,90,218,219,81,751,88,35,27,247,125,133,245
"7651",135.166118503548,-14.5253326953389,0,276,123,56,3003,375,156,219,296,231,309,231,933,235,1,113,657,5,401,5
"7721",140.749006145634,-4.54242734704167,0,204,86,88,380,254,157,97,206,202,207,198,4510,439,322,8,1243,1035,1095,1096
"777",129.196874131449,-14.9862359801773,0,286,126,58,2783,381,165,216,302,244,315,244,908,235,0,113,618,5,239,5
"7841",144.464288651943,-18.8558371062391,0,229,140,56,3606,341,95,246,260,191,268,177,765,204,4,107,504,17,367,19
"785",128.86512959376,-28.9691840251908,0,191,158,51,5218,349,41,308,254,134,254,121,178,20,9,22,55,31,55,37
"7872",145.14253180474,-37.9740070097614,0,147,97,48,3582,259,59,200,122,193,193,100,763,80,46,17,223,142,142,201
"789",148.006874001585,-34.6538385562599,0,152,137,45,5743,316,18,298,114,196,226,79,680,70,41,13,192,151,152,177
"7911",121.335238609463,-21.3544767745771,0,260,153,51,5190,397,100,297,312,237,318,187,310,86,3,97,193,9,181,29
"796",111.662892089225,0.023961499100551,0,268,88,91,324,318,222,96,267,269,271,263,3448,337,205,15,1004,667,773,958
"8001",147.652565632015,-31.8681234528776,0,182,137,46,5731,335,39,296,249,107,254,107,499,65,28,25,165,96,160,96
"8011",122.151356176473,0.465717287734151,0,270,86,84,312,324,222,102,267,273,273,267,1899,229,115,21,603,379,407,603
"802",141.457748557441,-7.83756125718355,0,264,83,75,803,322,212,110,270,252,271,252,2126,314,55,53,891,217,749,219
"805",123.910932773724,-31.6028771665879,0,179,142,51,4539,323,49,274,151,149,235,118,240,27,16,18,72,51,54,61
"8071",136.903269039467,-23.4004239842761,0,230,162,49,6016,386,56,330,293,204,302,148,242,50,4,62,119,25,113,32
"809",148.249783581123,-26.5941777045373,0,195,153,49,5583,340,32,308,262,134,262,119,563,88,22,41,219,85,219,88
"812",114.930045586079,-2.73175633745268,0,268,82,82,335,320,220,100,263,268,271,263,2382,318,92,41,908,302,330,908
"8131",117.435056404211,-0.210763051873073,0,268,69,87,272,309,230,79,269,265,271,265,2006,216,123,19,616,382,523,413
"8151",111.804103660397,2.52363014267758,0,269,90,88,446,324,222,102,262,274,274,262,3191,440,172,30,1138,553,602,1138
"818",143.129041879438,-12.9255888971966,0,251,88,63,1648,319,180,139,265,242,269,227,1792,389,12,98,1119,43,622,74
"821",120.666870763525,-30.5681421572808,0,180,135,46,5477,336,47,289,118,177,250,109,281,40,15,29,99,48,65,92
"8221",124.143229369074,-19.7810638824012,0,267,148,52,4546,387,107,280,307,250,314,201,377,105,1,114,266,8,161,14
"8241",137.34548247885,-3.31108642276376,0,258,86,87,525,308,210,98,261,260,262,249,3391,352,230,11,948,726,768,873
"826",142.642311984673,-33.2858548325021,0,179,139,47,5411,334,42,292,179,109,247,109,282,29,19,12,76,67,67,67
"828",133.941142596304,-19.5098365971353,0,256,133,49,4692,377,110,267,306,189,306,189,404,103,2,100,254,13,183,13
"842",114.955577980727,-25.1181881292723,0,235,148,48,5637,395,92,303,174,257,307,162,202,38,2,68,94,12,68,79
"8442",133.870204580016,-11.8580719665624,0,273,90,60,1658,338,189,149,282,253,290,247,1252,274,0,108,820,3,534,4
"853",135.813081483357,-31.8683356919792,0,176,145,49,5167,333,42,291,116,241,241,108,224,25,11,26,73,35,35,71
"856",136.692476957105,-20.1301800878718,0,248,154,51,5078,382,83,299,303,176,303,176,347,86,3,97,215,15,215,15
"8591",141.299666059203,-30.4598163883202,0,198,136,45,5982,351,49,302,267,135,273,119,189,27,10,32,69,34,68,35
"861",116.316446890123,-21.1483591306023,0,262,142,54,4364,381,121,260,311,259,311,201,303,60,1,83,165,5,165,64
"8631",126.486652223393,-20.7502511970233,0,263,151,51,5148,395,103,292,311,245,317,190,287,71,2,97,177,11,125,16
